commercialCode,상권_코드_명,상권_구분_코드,상권_구분_코드_명,totalTrafficFoot,activeTrafficFoot,eveningTrafficFoot,nightTrafficFoot,ageTrafficFoot,totalSales,totalStores,openedStores,closedStores,franchiseStores,openedRate,closedRate,franchiseRate,totalConsumption
3110318,KT월곡지사,A,골목상권,1213690,48.82647133946889,30.52163237729569,20.65189628323542,43.35867066549119,1166324233.0,82,2,1,4,2.4390243902439024,1.2195121951219512,4.878048780487805,598604830.0
3110319,종암동주민센터,A,골목상권,1283207,43.949729077226046,31.54962527479978,24.500567718224726,45.1575427814842,4235062588.0,209,4,9,17,1.9138755980861244,4.30622009569378,8.133971291866029,1269724257.0
3110320,KB국민은행 종암동지점,A,골목상권,184381,49.22307613040389,27.54730693509635,23.230701644963418,44.193083886083706,380698254.0,46,1,1,6,2.1739130434782608,2.1739130434782608,13.043478260869565,423302361.0
3110322,장위1동주민센터,A,골목상권,760866,39.11950330281548,26.375209300980725,34.50541882539107,46.482600089897566,470552984.0,73,1,1,6,1.36986301369863,1.36986301369863,8.21917808219178,1269569146.0
3110323,상월곡역 1번,A,골목상권,1314315,41.90410974538067,29.689686262425674,28.406203992193653,43.99121976086403,2876024074.0,167,3,4,14,1.7964071856287425,2.3952095808383236,8.383233532934131,830827248.0
3110325,장곡초등학교,A,골목상권,1046918,42.13080680626372,31.02879117562216,26.840402018114123,46.68164555390202,2473323148.0,135,2,3,13,1.4814814814814816,2.2222222222222223,9.62962962962963,1370825532.0
3110326,장위동성당,A,골목상권,462614,41.68269875101056,26.001374796266436,32.31614261565798,46.324278988530395,513971158.0,28,0,2,3,0.0,7.142857142857142,10.714285714285714,701189960.0
3110327,상월곡역 2번,A,골목상권,960612,47.13651297297973,31.922149629611123,20.941129196803704,48.08322194600942,5264310422.0,137,3,5,6,2.18978102189781,3.64963503649635,4.37956204379562,1524825637.0
3110328,상월곡역 3번,A,골목상권,1042437,45.54423912428281,29.230255641348112,25.225601163427626,47.39435092960054,1199486838.0,75,3,3,7,4.0,4.0,9.333333333333334,947827164.0
3110329,우리은행체육관,A,골목상권,601168,40.68064168418811,26.883167434061694,32.43635722460277,48.982938213610836,512038057.0,91,2,2,6,2.197802197802198,2.197802197802198,6.593406593406594,1185773622.0
3110330,돌곶이역 1번,A,골목상권,854494,45.88703958131947,28.752337640755815,25.360622777924714,48.51483451024817,1589493960.0,106,0,1,6,0.0,0.9433962264150944,5.660377358490567,867579842.0
3110331,돌곶이역 8번,A,골목상권,1098032,43.98350867734273,28.579677095020912,27.436632083582264,46.748592026461885,4282755539.0,183,2,1,15,1.092896174863388,0.546448087431694,8.19672131147541,1054314080.0
3110332,돌곶이역 3번,A,골목상권,287965,47.825603806018094,26.708106887989857,25.467331099265532,47.68841699512093,450009157.0,56,2,1,2,3.571428571428571,1.7857142857142856,3.571428571428571,349927022.0
3110333,돌곶이역 5번,A,골목상권,666809,44.50899732907024,29.004857462931668,26.486145207998092,48.42133204560826,4393173432.0,170,2,5,16,1.1764705882352942,2.941176470588235,9.411764705882353,565279510.0
3110334,석관중앙교회,A,골목상권,2035939,38.70336979644282,27.135930889874405,34.16074843106793,46.70821670000918,2093396296.0,129,2,7,7,1.550387596899225,5.426356589147287,5.426356589147287,930124441.0
3110335,석계역 7번,A,골목상권,1276736,42.14269825555166,31.39020126322121,26.46702215649907,46.57729945736629,12423296738.0,264,6,7,25,2.272727272727273,2.6515151515151514,9.469696969696969,1558580910.0
3110336,석관고등학교,A,골목상권,358919,41.47593189549731,29.434774977083965,29.08929312741872,47.69170759976485,320962551.0,57,0,1,5,0.0,1.7543859649122806,8.771929824561402,875846109.0
3110337,아카데미하우스,A,골목상권,421121,45.00369252542619,29.201820854338777,25.794724081677238,47.88154710878821,2654420376.0,73,2,4,11,2.73972602739726,5.47945205479452,15.068493150684931,1500530983.0
3110339,국립4.19민주묘지,A,골목상권,32057,31.6997847583991,24.734067442368282,43.56614779923262,47.63390211186324,1163552660.0,23,0,1,1,0.0,4.3478260869565215,4.3478260869565215,242128205.0
3110340,인수중학교,A,골목상권,342859,42.64814398922006,27.21147760449631,30.14096173645726,45.622777876619836,92053384.0,54,2,0,3,3.7037037037037033,0.0,5.555555555555555,856550736.0
3110341,북한산우이역 2번,A,골목상권,227699,46.39106891115025,27.291292451877258,26.317199460691526,49.03194568267757,3956143367.0,85,1,4,7,1.1764705882352942,4.705882352941177,8.235294117647058,1054827745.0
3110342,국립재활원,A,골목상권,1042471,40.07919644767097,28.024376697289423,31.89633092910978,48.37194511885702,218837874.0,51,1,1,2,1.9607843137254901,1.9607843137254901,3.9215686274509802,1361805576.0
3110343,무너미어린이공원,A,골목상권,770814,42.04075172480002,28.923838954663513,29.0352795875529,47.07566935732875,287722192.0,102,2,2,12,1.9607843137254901,1.9607843137254901,11.76470588235294,2282052450.0
3110344,화계중학교,A,골목상권,346987,52.373431857677666,23.906947522529663,23.71933242455769,44.86881352903711,96627490.0,21,1,1,3,4.761904761904762,4.761904761904762,14.285714285714285,603672511.0
3110345,솔밭공원역 2번,A,골목상권,695118,43.52239475887547,28.01855224580575,28.458909134851922,48.539291170707706,4286541861.0,123,6,11,9,4.878048780487805,8.94308943089431,7.317073170731707,1497479873.0
3110346,4.19민주묘지역 2번,A,골목상권,1064885,40.75773440324542,28.777004089643484,30.464979786549723,47.019560797644814,3080884358.0,76,3,2,13,3.9473684210526314,2.631578947368421,17.105263157894736,555717873.0
3110348,강북문화예술회관,A,골목상권,2026940,40.914383257521195,28.560786209754607,30.524781197272738,49.242772356359836,1471321269.0,130,3,4,9,2.307692307692308,3.076923076923077,6.923076923076923,1530865675.0
3110349,화계역 2번,A,골목상권,571930,44.508943402164604,24.635357473816725,30.85604881716294,48.86830556186946,113229917.0,26,0,1,2,0.0,3.8461538461538463,7.6923076923076925,583185740.0
3110350,가오리역 2번,A,골목상권,495141,42.87950301025364,30.80253907472821,26.318159877691404,49.05003827192658,1267857047.0,80,1,5,5,1.25,6.25,6.25,1300588720.0
3110351,수유북부시장옆,A,골목상권,579167,43.50040661847101,28.11814209027793,28.38127862947993,49.49677726804186,727998898.0,101,4,4,6,3.9603960396039604,3.9603960396039604,5.9405940594059405,1502999349.0
3110352,수유1동주민센터,A,골목상권,1645898,40.95156564987624,29.049126981137345,29.999489640305775,48.989533373271,4295169508.0,173,9,14,12,5.202312138728324,8.092485549132949,6.9364161849710975,2464493386.0
3110353,수유동우체국,A,골목상권,730214,44.14103262879101,33.342417428315535,22.516686889048966,49.788390800505056,1625659744.0,111,3,3,6,2.7027027027027026,2.7027027027027026,5.405405405405405,1146015364.0
3110354,삼각산119안전센터,A,골목상권,73273,46.38407053075485,32.54404760280048,21.071881866444667,50.47357143831971,1214501515.0,59,2,3,13,3.389830508474576,5.084745762711865,22.033898305084744,85006711.0
3110355,삼양사거리역 2번,A,골목상권,1581862,43.473071608016376,28.763318165554264,27.763673443068992,50.13891856558916,3244712594.0,117,0,1,8,0.0,0.8547008547008548,6.837606837606838,1242161918.0
3110356,덕수교,A,골목상권,888218,40.559412216370305,28.48974013136415,30.950847652265544,47.27252206102556,976588129.0,102,0,1,3,0.0,0.9803921568627451,2.941176470588235,1642141145.0
3110357,가오리역 1번,A,골목상권,993307,44.20707797287243,34.86535381307088,20.9277695616763,49.25661452098898,1777961974.0,104,1,0,6,0.9615384615384616,0.0,5.769230769230769,509205185.0
3110358,인수동 우편취급국,A,골목상권,1032627,43.31012069217636,28.337918725735427,28.351766901310928,47.06360573566254,545525967.0,135,7,6,6,5.185185185185185,4.444444444444445,4.444444444444445,2051258165.0
3110359,수유시장옆,A,골목상권,1563743,40.68795192048821,29.030345779325632,30.281702300186158,47.11057379633354,3374259305.0,148,3,9,11,2.027027027027027,6.081081081081082,7.4324324324324325,3082552031.0
3110360,수유초등학교,A,골목상권,1173885,43.73469292136794,28.893205041379694,27.372102037252372,48.355571457169994,3749890584.0,190,7,7,14,3.684210526315789,3.684210526315789,7.368421052631578,1912414594.0
3110361,삼양사거리역 1번,A,골목상권,1227152,45.95975070732884,31.049943283309645,22.990306009361515,49.59901462899462,493768259.0,69,1,7,8,1.4492753623188406,10.144927536231885,11.594202898550725,1237340388.0
3110362,우이천 계성교,A,골목상권,870644,40.310620644029015,27.66400503535314,32.025374320617836,49.032716012514875,3183113762.0,180,2,4,11,1.1111111111111112,2.2222222222222223,6.111111111111111,2897915430.0
3110363,송천동주민센터,A,골목상권,233256,43.76950646499983,29.058202146997292,27.17143396096992,48.83584988167507,213938650.0,40,0,0,3,0.0,0.0,7.5,255431586.0
3110364,미아역 8번,A,골목상권,1535621,46.427992323626725,28.738341035971764,24.833536399932015,50.10088426766761,3287562042.0,165,4,5,7,2.4242424242424243,3.0303030303030303,4.242424242424243,2608503271.0
3110365,미아역 5번,A,골목상권,1846850,40.92378915450632,29.677992257086387,29.39821858840729,51.44030376045699,1942410842.0,130,1,3,4,0.7692307692307693,2.307692307692308,3.076923076923077,2349648986.0
3110366,광산사거리,A,골목상권,541850,42.08729353142013,29.96050567500231,27.952200793577557,48.34889729629971,1560938111.0,110,1,3,8,0.9090909090909091,2.727272727272727,7.2727272727272725,981951695.0
3110367,강북구청,A,골목상권,1211681,44.243988310454654,33.85775629064086,21.8982553989045,45.725289907162036,3048426984.0,135,7,9,10,5.185185185185185,6.666666666666667,7.4074074074074066,777193789.0
3110368,송천초등학교,A,골목상권,2786724,42.74337896397347,29.429502168137212,27.827154752318496,47.43761312566296,570847162.0,136,1,3,6,0.7352941176470588,2.2058823529411766,4.411764705882353,1203706392.0
3110369,성신여대운정그린캠퍼스,A,골목상권,1286508,42.571441452365626,29.04824532766217,28.3803132199722,44.997734176546125,7612028281.0,281,10,13,20,3.558718861209965,4.6263345195729535,7.11743772241993,2364080184.0
3110370,도봉세무서,A,골목상권,1286821,46.33713624505661,32.90442105001395,20.758598126701383,50.30532218544771,3828137995.0,156,5,8,9,3.205128205128205,5.128205128205128,5.769230769230769,1473070753.0
3110371,삼양입구사거리,A,골목상권,681743,46.05298477578794,29.500559595038013,24.446162263492255,50.958609035956364,2950107826.0,125,0,4,8,0.0,3.2,6.4,618873152.0
3110372,강북중학교,A,골목상권,1566502,43.55666318970547,28.542574474849058,27.900826171942327,47.13699056879595,1716531433.0,122,4,7,7,3.278688524590164,5.737704918032787,5.737704918032787,1490028427.0
3110373,수유역 2번,A,골목상권,1203307,43.631675042196214,29.54491247869413,26.823329374797954,46.932840081541954,1014229540.0,173,5,3,7,2.8901734104046244,1.7341040462427744,4.046242774566474,1176789052.0
3110374,송중초등학교,A,골목상권,2636939,43.3889445300024,28.509153984980312,28.101939407775454,48.55630714248604,3482361071.0,311,3,8,16,0.964630225080386,2.572347266881029,5.144694533762058,2474198854.0
3110375,서울북부고용노동지청,A,골목상권,650222,44.07848396393847,30.48881766535122,25.433005957965126,48.6935923423077,2500773940.0,64,1,5,2,1.5625,7.8125,3.125,1293756385.0
3110376,수송초등학교,A,골목상권,3058776,40.409791367527404,29.143323996265174,30.446950021838802,47.19327436857096,7427723672.0,317,11,7,23,3.4700315457413247,2.2082018927444795,7.255520504731862,3082763407.0
3110377,미아사거리역 3번,A,골목상권,820219,49.42448297344978,31.092061998076126,19.483333109815792,46.233359627123974,1466037349.0,80,1,2,6,1.25,2.5,7.5,273348242.0
3110378,송중동주민센터,A,골목상권,740185,39.59658733965157,30.622884819335706,29.78052784101272,47.28768483554787,1869388567.0,102,7,8,7,6.862745098039216,7.8431372549019605,6.862745098039216,655870384.0
3110379,KT&G 북부지사,A,골목상권,155702,49.465003660839294,34.855043608945294,15.67995273021541,50.17257324889854,691404400.0,37,0,1,4,0.0,2.7027027027027026,10.81081081081081,305409557.0
3110380,강북문화정보도서관,A,골목상권,651092,40.82756353940764,27.818188520209127,31.354247940383235,48.89288303342692,1255725.0,27,1,0,1,3.7037037037037033,0.0,3.7037037037037033,1215673984.0
3110381,번동주공2단지,A,골목상권,427676,48.89332111224385,29.462490296392595,21.644188591363555,52.32286824605543,670581473.0,53,1,0,4,1.8867924528301887,0.0,7.547169811320755,142115105.0
3110382,솔밭공원역 1번,A,골목상권,554969,51.085556130162225,27.781011191616106,21.133432678221666,46.01515580149522,403529623.0,45,0,3,11,0.0,6.666666666666667,24.444444444444443,358645932.0
3110383,덕성여대시반거리,A,골목상권,74722,51.814726586547465,33.32619576563797,14.860415941757449,46.39082198013972,1788811780.0,86,2,4,11,2.3255813953488373,4.651162790697675,12.790697674418606,416189251.0
3110386,연산군묘,A,골목상권,36469,46.902848995036884,28.83819134059064,24.250733499684664,47.916586690065536,383634188.0,14,0,0,3,0.0,0.0,21.428571428571427,98758694.0
3110387,쌍문초등학교,A,골목상권,1564115,41.82461008301819,30.159163488618162,28.016418230117353,46.97772222630689,2670828898.0,160,4,8,10,2.5,5.0,6.25,2248387831.0
3110388,도봉우체국,A,골목상권,775243,41.042744017037236,28.496226344513914,30.46077165482307,47.21398322848449,1345280409.0,74,1,1,7,1.3513513513513513,1.3513513513513513,9.45945945945946,1235298127.0
3110389,한일병원,A,골목상권,384227,49.13553706532856,33.10959406808996,17.754608603768084,48.5749960309921,1806147247.0,65,1,0,5,1.5384615384615385,0.0,7.6923076923076925,497399072.0
3110390,방학초등학교,A,골목상권,561669,45.512570570923444,32.24283341256149,22.244239934908283,49.98719886623616,5205383675.0,167,5,2,16,2.9940119760479043,1.1976047904191618,9.580838323353294,988110073.0
3110391,샘말어린이공원,A,골목상권,486772,42.19634654417263,28.136786832439004,29.666866623388362,51.188749558314775,1682663364.0,113,6,4,7,5.3097345132743365,3.5398230088495577,6.1946902654867255,2912706898.0
3110392,발바닥공원,A,골목상권,99160,47.67749092375958,32.99919322307382,19.324324324324323,49.28670835014118,2963400176.0,62,2,1,6,3.225806451612903,1.6129032258064515,9.67741935483871,52282634.0
3110393,국민은행방학지점,A,골목상권,41786,49.002058105585604,34.62642990475279,16.37390513569138,50.3590915617671,2604813649.0,46,4,2,9,8.695652173913043,4.3478260869565215,19.565217391304348,113699520.0
3110394,방학중학교,A,골목상권,1108758,42.69146197817739,30.957070884719663,26.351737710122496,52.356411408080035,2642400462.0,232,7,10,12,3.0172413793103448,4.310344827586207,5.172413793103448,2549138260.0
3110395,신한은행 방학동지점,A,골목상권,350158,42.254924919607724,31.567178245249288,26.177325664414354,50.08049223493394,790540901.0,109,0,2,3,0.0,1.834862385321101,2.7522935779816518,757605677.0
3110396,쌍문역1번(쌍리단길),A,골목상권,900805,45.70012377817619,28.599974467282042,25.70001276635898,48.409838977359136,11513649619.0,195,6,3,17,3.076923076923077,1.5384615384615385,8.717948717948717,829852156.0
3110397,도봉산입구,A,골목상권,1465791,44.357483433859265,29.45228890066865,26.190159442921946,53.01693761252457,21999255764.0,350,9,10,29,2.571428571428571,2.857142857142857,8.285714285714285,3643686559.0
3110398,쌍문2동우체국,A,골목상권,867785,42.66033637364094,30.344843480816102,26.994820145542963,47.27817374119166,8620611730.0,217,4,0,23,1.8433179723502304,0.0,10.599078341013826,1819690074.0
3110399,창2동주민센터,A,골목상권,1825425,40.934631661120015,28.33159401235329,30.73382910828985,46.150200638207544,5960400399.0,243,5,9,18,2.05761316872428,3.7037037037037033,7.4074074074074066,3915564598.0
3110400,도봉구보건소,A,골목상권,1278784,45.137098994044344,29.795493218557628,25.06740778739803,48.50783635078324,4800756247.0,229,4,9,19,1.7467248908296942,3.9301310043668125,8.296943231441048,2032310121.0
3110401,도봉구민회관,A,골목상권,158725,47.41849110096078,33.38919514884234,19.192943770672546,46.80626870373287,694130069.0,53,3,3,9,5.660377358490567,5.660377358490567,16.9811320754717,330515675.0
3110402,도봉구 정병원,A,골목상권,651683,45.75184560591576,30.82280802169153,23.425346372392713,50.20872878377985,2823604591.0,166,6,8,13,3.614457831325301,4.819277108433735,7.83132530120482,1220928186.0
3110403,방학1동주민센터,A,골목상권,1251342,44.00403726559166,30.485990240877392,25.509972493530945,50.7695018628001,5767587155.0,308,9,16,19,2.922077922077922,5.194805194805195,6.1688311688311686,2814853314.0
3110404,신창초등학교,A,골목상권,3366641,40.38256529282451,28.741436939667757,30.87596806431099,48.71702388226128,10080492100.0,395,6,10,31,1.5189873417721518,2.5316455696202533,7.848101265822785,4575473890.0
3110405,방학역 1번,A,골목상권,1426862,42.528990189660945,30.218759767938312,27.252179958538385,52.17806627410359,11783207688.0,377,3,7,28,0.7957559681697612,1.8567639257294428,7.427055702917771,2624670453.0
3110406,도봉산역 1번,A,골목상권,187401,48.605930598022425,30.6866025261338,20.70746687584378,54.02284406166456,5716228135.0,117,1,0,11,0.8547008547008548,0.0,9.401709401709402,916571273.0
3110407,도봉역 2번,A,골목상권,1073247,43.27773569364741,28.630967521921797,28.09111043403802,53.35214540548448,5717851974.0,308,8,8,22,2.5974025974025974,2.5974025974025974,7.142857142857142,2841105577.0
3110408,가인초등학교,A,골목상권,363175,47.6010187925931,32.3389550492187,20.06030150753769,47.65469814827563,2798037584.0,94,4,5,14,4.25531914893617,5.319148936170213,14.893617021276595,688519568.0
3110409,창동역 2번,A,골목상권,565940,46.35067321624201,32.85136233522989,20.79814114570449,47.60145068381807,5029204271.0,234,5,7,27,2.1367521367521367,2.9914529914529915,11.538461538461538,1524699842.0
3110410,방학역 2번,A,골목상권,652390,48.335658118610034,32.54464354143994,19.11969833995003,47.88470086911203,7279544222.0,226,9,14,36,3.982300884955752,6.1946902654867255,15.929203539823009,1221303420.0
3110411,도봉역 3번,A,골목상권,559399,46.17759416802676,31.571382859104148,22.251022972869098,50.89524650562478,604179729.0,123,3,2,1,2.4390243902439024,1.6260162601626018,0.8130081300813009,986521151.0
3110412,창동중학교,A,골목상권,147592,48.01073228901295,30.33836522304732,21.650902487939724,45.691399262832675,840919083.0,20,0,0,4,0.0,0.0,20.0,131058178.0
3110413,누원고등학교,A,골목상권,94149,46.64627346015359,31.671074573282777,21.682651966563636,49.460057993181024,1352918395.0,65,3,2,6,4.615384615384616,3.076923076923077,9.230769230769232,416370943.0
3110415,수락산역 4번,A,골목상권,1970098,44.02293693004105,30.814355428004088,25.16265688305861,48.90634374533653,17361647769.0,429,9,14,49,2.097902097902098,3.263403263403263,11.421911421911423,2421641372.0
3110416,노원초등학교,A,골목상권,903699,47.17035207519318,32.260631028694284,20.568684927171546,48.00589576839191,6737317059.0,155,3,4,16,1.935483870967742,2.5806451612903225,10.32258064516129,1190706045.0
3110417,월계역 3번,A,골목상권,386805,36.293222683264176,26.265430901875618,37.4413464148602,45.0908468091157,149000114.0,37,3,3,5,8.108108108108109,8.108108108108109,13.513513513513514,672823426.0
3110418,광운대학교 남단,A,골목상권,803360,48.60647779326827,26.85869348735312,24.534579764987054,39.03120643298148,372310846.0,62,1,2,8,1.6129032258064515,3.225806451612903,12.903225806451612,675653375.0
3110419,수락산디자인거리,A,골목상권,843839,46.38183350141437,32.55786945140009,21.06017854116721,50.09295612077659,12525381179.0,301,8,9,46,2.6578073089700998,2.990033222591362,15.282392026578073,1594271352.0
3110420,광운대역 1번,A,골목상권,466627,47.03692671019894,31.154433841162216,21.808210840778607,42.186285834295916,3129813347.0,135,7,4,26,5.185185185185185,2.9629629629629632,19.25925925925926,670076679.0
3110421,석계역 1번,A,골목상권,358767,45.0155672065714,34.72253579621314,20.262454462088208,48.018142694283476,9427252892.0,182,2,5,26,1.098901098901099,2.7472527472527473,14.285714285714285,507125133.0
3110422,노원역 9번,A,골목상권,859342,45.67087376155244,31.97178771664832,22.35698941748454,45.72660826539376,1338505794.0,93,2,3,9,2.1505376344086025,3.225806451612903,9.67741935483871,360285703.0
3110423,석계역 2번,A,골목상권,295368,44.38327780937678,33.781587714308934,21.835473037025,47.54799098074267,1946569567.0,125,5,2,15,4.0,1.6,12.0,230638052.0
3110424,상계초등학교,A,골목상권,2295760,43.88633829320138,29.10661393176987,27.00709133358888,49.15307784785866,7421719131.0,231,3,13,23,1.2987012987012987,5.627705627705628,9.956709956709958,1409427751.0
3110425,계상초등학교,A,골목상권,805262,47.52155199177411,32.740151652505645,19.73829635572025,50.75608311332213,2821091039.0,236,6,12,16,2.5423728813559325,5.084745762711865,6.779661016949152,2068987842.0
3110426,상계2동주민센터,A,골목상권,1589500,43.67807486631016,31.18326517772885,25.138597043095313,48.2115382195659,1953207925.0,231,6,7,13,2.5974025974025974,3.0303030303030303,5.627705627705628,1683076604.0
3110427,노원 을지대학교병원,A,골목상권,104594,51.22186741113257,29.494043635390177,19.285045031263742,46.72992714687267,504030024.0,41,2,1,8,4.878048780487805,2.4390243902439024,19.51219512195122,257987000.0
3110428,상계5동주민센터,A,골목상권,3490847,40.23960374086862,29.35144393323454,30.408952325896838,49.67435696838045,4964128462.0,406,8,9,20,1.9704433497536946,2.2167487684729066,4.926108374384237,4320297038.0
3110429,공릉동 국수거리,A,골목상권,2016679,44.82215563309778,30.759729238019535,24.418065542409078,46.29295738191353,10863933264.0,412,9,13,23,2.1844660194174756,3.1553398058252426,5.582524271844661,3458154690.0
3110430,중계초등학교,A,골목상권,90387,51.282817219290386,33.229336077090736,15.486740349829068,49.04438691404737,15489995151.0,73,6,3,9,8.21917808219178,4.10958904109589,12.32876712328767,248282075.0
3110431,상계역,A,골목상권,494396,48.79044328837612,37.08869003794529,14.12086667367859,48.10354452705928,18671600208.0,342,15,11,35,4.385964912280701,3.216374269005848,10.23391812865497,814896522.0
3110432,대진고등학교,A,골목상권,430464,48.97598870056497,27.113765611061552,23.910477995837052,43.665951159678855,2343919212.0,119,3,4,14,2.5210084033613445,3.361344537815126,11.76470588235294,1337588824.0
3110433,공릉역 2번,A,골목상권,1330840,38.62267440113011,28.433470590003306,32.94393014937934,42.11919163836374,813003743.0,211,4,5,8,1.8957345971563981,2.3696682464454977,3.7914691943127963,1694131123.0
3110434,태릉입구역 4번,A,골목상권,496393,42.12468749559321,29.480472125916364,28.39504183177442,45.36696730211747,226146652.0,100,4,5,4,4.0,5.0,4.0,1025442362.0
3110435,서울과학기술대,A,골목상권,96951,43.197078936782496,28.168868810017432,28.633020804323834,42.159544512176254,1771838639.0,67,3,5,16,4.477611940298507,7.462686567164178,23.88059701492537,205090696.0
3110436,상계제일중학교,A,골목상권,479510,41.05899772684616,29.49281558257388,29.447978144355698,47.75740860461721,3142589660.0,64,2,2,9,3.125,3.125,14.0625,568646574.0
3110437,당고개역 2번,A,골목상권,1156349,48.35841082579741,35.06475986056113,16.57682931364147,51.379847260645356,987262884.0,122,5,2,4,4.098360655737705,1.639344262295082,3.278688524590164,928646355.0
3110438,경춘선숲길 우측,A,골목상권,1491563,42.403706715706946,31.2481604866841,26.348132797608955,42.431717600932714,13669457799.0,273,14,13,45,5.128205128205128,4.761904761904762,16.483516483516482,1682589269.0
3110439,당고개역 5번,A,골목상권,1020308,39.936470163911295,28.583525758888495,31.48000407720022,52.55169517439832,1612198966.0,112,1,5,7,0.8928571428571428,4.464285714285714,6.25,2303954671.0
3110440,상계3동4동주민센터,A,골목상권,278893,47.01372927968791,30.270390436475637,22.715521723384953,52.81412584754727,21744092.0,59,0,2,2,0.0,3.389830508474576,3.389830508474576,1279028854.0
3110441,영신여고,A,골목상권,715220,46.25485864489248,29.547132350885043,24.1984284555801,40.226755403931655,5483116301.0,156,7,4,14,4.487179487179487,2.564102564102564,8.974358974358974,1248087813.0
3110442,화랑대철도공원,A,골목상권,120002,51.79163680605323,27.789536841052648,20.419659672338796,41.29868668855519,550517872.0,40,2,0,8,5.0,0.0,20.0,127498947.0
3110443,수색역 1번,A,골목상권,139211,44.76442235168198,28.761376615353672,26.473482698924656,45.53117210565257,19087239.0,43,1,1,0,2.3255813953488373,2.3255813953488373,0.0,231287258.0
3110444,수색성당,A,골목상권,217851,42.22289546524918,30.449711041032636,27.327852523054748,46.81261504422748,517198242.0,20,0,0,0,0.0,0.0,0.0,290237508.0
3110446,내를건너서숲으로도서관,A,골목상권,124309,48.04398716102615,27.467037784874787,24.486561713150294,46.077476288925176,58483680.0,57,0,2,4,0.0,3.508771929824561,7.017543859649122,785822905.0
3110447,구산초등학교,A,골목상권,492245,40.17308454123455,31.385590508791356,28.441121799104103,48.91306158518624,49300626.0,35,2,2,4,5.714285714285714,5.714285714285714,11.428571428571429,904591289.0
3110448,상신초등학교입구,A,골목상권,413121,42.17626312872016,32.556563331324234,25.266689420290906,48.068326228877254,1263168098.0,70,0,1,3,0.0,1.4285714285714286,4.285714285714286,1175013262.0
3110449,증산역 3번,A,골목상권,845969,41.07786455532059,28.091100264903325,30.83115338741727,47.57903658408287,2613310777.0,198,2,6,17,1.0101010101010102,3.0303030303030303,8.585858585858585,2688800043.0
3110450,시립서북병원,A,골목상권,1622868,42.0890053904569,28.21461757826268,29.69656188919863,45.294814488917154,5230158788.0,324,6,11,24,1.8518518518518516,3.3950617283950617,7.4074074074074066,5160830693.0
3110451,증산역 4번,A,골목상권,1062486,40.478839250587775,28.989181975103673,30.531978774308556,48.492196603061124,5743975616.0,221,2,8,10,0.904977375565611,3.619909502262444,4.524886877828054,2726938185.0
3110452,새절역 3번,A,골목상권,750621,45.08560245450101,31.148475728763252,23.765921816735744,47.851385719291095,1785769317.0,159,3,3,14,1.8867924528301887,1.8867924528301887,8.80503144654088,1519935157.0
3110453,신사1동주민센터,A,골목상권,1766614,39.28158613030351,29.74101869451957,30.977564991560126,46.54498096358344,4557909783.0,285,5,14,17,1.7543859649122806,4.912280701754386,5.964912280701754,4577454908.0
3110454,선정중학교,A,골목상권,1298152,40.5255316788789,26.997223745755505,32.477167542783896,44.516870905718285,2041271750.0,124,2,8,10,1.6129032258064515,6.451612903225806,8.064516129032258,3348535041.0
3110455,역촌노인복지관,A,골목상권,1622663,40.02445362961995,28.570442537976152,31.405165459494672,44.82544126537673,4210801629.0,256,4,11,24,1.5625,4.296875,9.375,4202088926.0
3110456,구산보건지소,A,골목상권,1547673,43.004303880729324,27.374710290868936,29.620985828401736,43.98884325047992,3405898654.0,308,14,14,21,4.545454545454546,4.545454545454546,6.8181818181818175,4435130095.0
3110457,예일여고,A,골목상권,714496,42.90422899498388,29.31660919025439,27.779441732353995,45.22851072644214,1895905301.0,112,3,4,9,2.6785714285714284,3.571428571428571,8.035714285714286,2371910766.0
3110458,선일여고,A,골목상권,958016,43.63538813547999,28.337835693767115,28.026671788362616,43.571177308103415,3279378012.0,205,6,5,19,2.9268292682926833,2.4390243902439024,9.268292682926829,3169589936.0
3110459,응암역 2번,A,골목상권,1059787,43.48364341136474,31.639376591711354,24.87679127975716,45.50417206476396,2118857471.0,208,6,7,24,2.8846153846153846,3.3653846153846154,11.538461538461538,2443344037.0
3110460,구산역 4번,A,골목상권,1536131,41.6283507070686,30.068138719939903,28.3035105729915,46.83270176827367,10817833847.0,295,5,10,18,1.694915254237288,3.389830508474576,6.101694915254238,2958982327.0
3110461,새절역 2번,A,골목상권,247885,49.82189321661254,35.09490287835085,15.08320390503661,49.22482199406983,942727276.0,63,2,0,6,3.1746031746031744,0.0,9.523809523809524,647299819.0
3110462,갈현건영아파트,A,골목상권,570715,40.63183900896244,26.624146903445677,32.744014087591886,50.59577897900002,257029952.0,122,2,5,5,1.639344262295082,4.098360655737705,4.098360655737705,3343641185.0
3110463,응암3동주민센터,A,골목상권,682708,43.732313082606325,33.766998482513756,22.500541959373553,48.50419945276751,3991947183.0,91,2,1,9,2.197802197802198,1.098901098901099,9.89010989010989,782559944.0
3110464,연신내역 5번,A,골목상권,456726,39.84402026598004,31.71332483808673,28.44243594627851,43.71941820697749,4774613765.0,188,2,5,15,1.0638297872340425,2.6595744680851063,7.9787234042553195,2271229117.0
3110465,연신내역 7번,A,골목상권,1420252,44.9678648577858,33.40294539278945,21.62918974942475,45.633274939940236,5439658461.0,194,4,6,14,2.0618556701030926,3.0927835051546393,7.216494845360824,1263520124.0
